fam_id,gene_name,dn,ds
Fam_309648,GUT_GENOME247400_01058,0.1386,0.053625
Fam_136874,GUT_GENOME183469_01209,0.00700526,0.0979263
Fam_70739,GUT_GENOME127143_00210,0.0396167,0.03165
Fam_123454,GUT_GENOME228968_02196,0.0251,0.0103
Fam_437782,GUT_GENOME096438_01355,0.107367,0.0568667
Fam_355507,GUT_GENOME147141_02024,0.0236,0.0118
Fam_235381,GUT_GENOME275689_00987,0.0055,0.01505
Fam_75678,GUT_GENOME087172_01491,0.0437,0.0933
Fam_393247,GUT_GENOME269496_01904,0.0293333,0.02445
Fam_5106,GUT_GENOME010722_01145,0.0191,0.0544
Fam_373301,GUT_GENOME098540_01508,0.049,0.03575
Fam_602208,GUT_GENOME112780_00684,0.0037,0.0212
Fam_205382,GUT_GENOME163342_00980,0.0211333,0.0354333
Fam_302026,GUT_GENOME175555_00323,0.0208,0.0357
Fam_318078,GUT_GENOME213231_01127,0.03752,0.03424
Fam_38375,GUT_GENOME018108_01439,0.0065,0.1882
Fam_297649,GUT_GENOME234909_01286,0,0.0518
Fam_20684,GUT_GENOME161016_02108,0.0689,0.2155
Fam_13853,GUT_GENOME071233_00272,0.1467,0.1037
Fam_409503,GUT_GENOME273591_00070,0.0133,0.0443
Fam_555136,GUT_GENOME255696_00566,0.0315,0.0066
Fam_152459,GUT_GENOME028462_01332,0,0.0653
Fam_284365,GUT_GENOME045968_02414,0,0.0343
Fam_593234,GUT_GENOME112178_00989,0.0312,0.0159
Fam_610112,GUT_GENOME091530_00985,0.00796,0.01104
Fam_90825,GUT_GENOME012536_00013,0.0757571,0.154417
Fam_20764,GUT_GENOME207569_00352,0.0681,0.2692
Fam_373536,GUT_GENOME056191_00514,0.114,0.2644
Fam_65908,GUT_GENOME162644_02083,0.0673444,0.0368111
Fam_610708,GUT_GENOME284878_00587,0.1918,0.5626
Fam_630997,GUT_GENOME259006_01021,0.0036,0.0268333
Fam_272802,GUT_GENOME236723_00850,0.0206,0.1641
Fam_13846,GUT_GENOME261496_00748,0.2401,0.5602
Fam_84059,GUT_GENOME123532_02376,0,0.0774
Fam_128075,GUT_GENOME013225_01177,0.003,0.0139
Fam_587852,GUT_GENOME009138_00249,0.05635,0.21355
Fam_213549,GUT_GENOME193240_00826,0.0317706,0.0468471
Fam_374832,GUT_GENOME190774_01849,0.00425,0.0102
Fam_492031,GUT_GENOME248637_01915,0.01325,0.02895
Fam_455553,GUT_GENOME178070_02115,0.0832719,0.0897594
Fam_67041,GUT_GENOME089638_00446,0.0128,0.1439
Fam_293708,GUT_GENOME243566_01204,0.0375667,0.0721
Fam_474713,GUT_GENOME027773_01275,0.0194,0.0525
Fam_68740,GUT_GENOME270232_00137,0.016,0.0974
Fam_363962,GUT_GENOME105728_00728,0.00348889,0.0301889
Fam_249154,GUT_GENOME132138_00910,0.0928667,0.182667
Fam_132780,GUT_GENOME074915_00012,0.0492,0.1004
Fam_127188,GUT_GENOME040972_01358,0.0184333,0.0818667
Fam_302866,GUT_GENOME174672_02860,0.0211,0.0432
Fam_482824,GUT_GENOME267012_00152,0.022225,0.117875
Fam_622353,GUT_GENOME011168_00267,0,0.0482
Fam_13343,GUT_GENOME097846_02452,0.1255,0.1343
Fam_441584,GUT_GENOME121805_02380,0.0216,0.11274
Fam_160231,GUT_GENOME285309_01529,0.0835,0.441667
Fam_143787,GUT_GENOME089522_01421,0.01332,0.04407
Fam_65711,GUT_GENOME018960_00716,0,0.0648
Fam_256079,GUT_GENOME283189_00673,0.0781,0.4957
Fam_139417,GUT_GENOME047987_00535,0.0081,0.05585
Fam_326865,GUT_GENOME116865_00843,0.125564,0.0661429
Fam_399177,GUT_GENOME176712_00112,0.0141,0.0758
Fam_3950,GUT_GENOME232702_02126,0.0147,0.1099
Fam_361377,GUT_GENOME219368_00074,0.0377,0.0054
Fam_624095,GUT_GENOME207205_01383,0.04,0.0649
Fam_241656,GUT_GENOME252982_00556,0.0113875,0.01865
Fam_70601,GUT_GENOME114050_01094,0.115745,0.123538
Fam_337762,GUT_GENOME117617_02546,0.0064,0.011
Fam_253878,GUT_GENOME136918_01799,0,0.0345
Fam_144195,GUT_GENOME140012_01159,0.0270154,0.0565769
Fam_343537,GUT_GENOME009103_01845,0,0.0558
Fam_426285,GUT_GENOME123858_00551,0.0298,0.0138
Fam_216518,GUT_GENOME252877_00598,0.0501,0.112814
Fam_47850,GUT_GENOME058739_00116,0.0127,0.04265
Fam_423823,GUT_GENOME237967_01104,0.14165,0.21535
Fam_283852,GUT_GENOME024118_01338,0.044,0.0527
Fam_353778,GUT_GENOME093908_00617,0.00755,0.0916
Fam_448137,GUT_GENOME016010_01100,0.0216,0.2046
Fam_630608,GUT_GENOME117925_03051,0.0195929,0.0379143
Fam_140900,GUT_GENOME091522_00055,0.136675,0.4104
Fam_524123,GUT_GENOME239446_01914,0.3551,0.5892
Fam_519440,GUT_GENOME233159_00650,0.2939,0.1523
Fam_65852,GUT_GENOME031014_01524,0.0167,0.0724
Fam_373311,GUT_GENOME007942_01752,0.1766,0.1582
Fam_593500,GUT_GENOME027373_01218,0.0683,0.131867
Fam_233005,GUT_GENOME090345_00480,0.00586667,0.033
Fam_362605,GUT_GENOME019283_00120,0.0324667,0.0462333
Fam_37348,GUT_GENOME220237_01887,0.0569,0.0175
Fam_105137,GUT_GENOME070502_01999,0.0238333,0.0445
Fam_8667,GUT_GENOME041093_01768,0.08116,0.13254
Fam_469555,GUT_GENOME158052_00271,0.0075,0.0518
Fam_88600,GUT_GENOME050164_02798,0.03728,0.02784
Fam_292639,GUT_GENOME250486_00411,0.0111857,0.0135286
Fam_127559,GUT_GENOME278392_00848,0.0664,0.0142
Fam_76560,GUT_GENOME272754_01487,0.017,0.0091
Fam_208431,GUT_GENOME151090_00560,0.1609,0.1224
Fam_148613,GUT_GENOME102738_00579,0.014,0.0482
Fam_346076,GUT_GENOME239265_00863,0.012,0.0378
Fam_167451,GUT_GENOME074220_00807,0.0458333,0.0165333
Fam_225594,GUT_GENOME090471_01001,0.10642,0.49074
Fam_408466,GUT_GENOME088527_01995,0.0168385,0.0889846
Fam_114305,GUT_GENOME096511_00427,0.0489,0.143
Fam_201505,GUT_GENOME176914_01311,0,0.0325
Fam_270587,GUT_GENOME156507_01375,0.05795,0.07515
Fam_147751,GUT_GENOME121002_00692,0.0471407,0.11543
Fam_486479,GUT_GENOME112994_00966,0,0.3429
Fam_206657,GUT_GENOME257859_01339,0.0762,0.0475
Fam_447434,GUT_GENOME164250_00202,0.0251,0.0473
Fam_478365,GUT_GENOME211572_02026,0.015,0.0363
Fam_145235,GUT_GENOME026813_00618,0.06815,0.11005
Fam_368444,GUT_GENOME220516_01014,0.00275,0.0051
Fam_322695,GUT_GENOME029273_01513,0.08155,0.16665
Fam_126532,GUT_GENOME138462_00296,0.02,0.0053
Fam_431516,GUT_GENOME201004_01629,0.0298286,0.0722286
Fam_539957,GUT_GENOME206841_00571,0.00944783,0.0871957
Fam_178969,GUT_GENOME162871_00905,0.0038,0.00836667
Fam_397671,GUT_GENOME081430_00395,0.06885,0.03395
Fam_149335,GUT_GENOME228278_00337,0.0371387,0.0816742
Fam_564854,GUT_GENOME170511_00616,0.0339,0.1588
Fam_108712,GUT_GENOME052886_02193,0.0122588,0.132782
Fam_506127,GUT_GENOME123797_00423,0.0421,0.0171
Fam_320198,GUT_GENOME237720_01069,0.0773,0.0963
Fam_375467,GUT_GENOME188095_00062,0.0128,0.0271
Fam_68639,GUT_GENOME243958_02425,0.0601,0.0553
Fam_577619,GUT_GENOME040769_01188,0.0233375,0.03585
Fam_398860,GUT_GENOME013463_00253,0,0.09585
Fam_477007,GUT_GENOME130560_00393,0.00586667,0.0099
Fam_534411,GUT_GENOME220744_00893,0.0653909,0.0615273
Fam_321957,GUT_GENOME121250_00338,0.019445,0.03305
Fam_132604,GUT_GENOME163540_01313,0.0119164,0.0323765
Fam_318380,GUT_GENOME251006_00075,0.0141,0.0444
Fam_82431,GUT_GENOME018593_01085,0.0386,0.0267333
Fam_627476,GUT_GENOME036678_00386,0.02132,0.0740267
Fam_516159,GUT_GENOME088664_01287,0.00912,0.03932
Fam_179908,GUT_GENOME237032_00115,0.0299333,0.145433
Fam_364788,GUT_GENOME142230_02016,0.0616,0.0981
Fam_416584,GUT_GENOME012550_00028,0.0057,0.0313
Fam_553636,GUT_GENOME264732_02206,0.0065,0.0245
Fam_125617,GUT_GENOME236118_00826,0.1246,0.0514
Fam_335000,GUT_GENOME045258_01221,0.033,0.0842
Fam_94627,GUT_GENOME094389_00567,0.0033,0.0206
Fam_523927,GUT_GENOME069919_00915,0.0246,0.1473
Fam_595818,GUT_GENOME045216_02026,0.0208,0.0375
Fam_415,GUT_GENOME071218_00276,0.014,0.01085
Fam_196987,GUT_GENOME023251_00557,0.1955,0.5528
Fam_345475,GUT_GENOME270823_00091,0.0778,0.0548
Fam_220112,GUT_GENOME133604_00849,0.00902,0.03
Fam_172167,GUT_GENOME009644_02721,0.13654,0.08242
Fam_232416,GUT_GENOME027364_00922,0.0256,0.1362
Fam_12230,GUT_GENOME249706_01628,0.0281,0.0484
Fam_29735,GUT_GENOME239384_00401,0.0065,0.0438
Fam_54585,GUT_GENOME114567_02485,0.006475,0.062375
Fam_72008,GUT_GENOME117330_02183,0.015,0.0742
Fam_565883,GUT_GENOME231234_01408,0.012475,0.080975
Fam_233465,GUT_GENOME031607_00131,0.0791,0.242183
Fam_135181,GUT_GENOME284509_01108,0.0073,0.0125
Fam_512223,GUT_GENOME071666_00271,0.1317,0.0767
Fam_534290,GUT_GENOME089870_02483,0.0210154,0.0128436
Fam_423959,GUT_GENOME015155_00281,0.0174333,0.0779333
Fam_91839,GUT_GENOME200265_01580,0.0119,0.03645
Fam_251743,GUT_GENOME248933_00994,0.0415,0.0104
Fam_24117,GUT_GENOME119528_00982,0.0288,0.037
Fam_123243,GUT_GENOME004508_00313,0.0155,0.0331
Fam_443637,GUT_GENOME114810_02200,0.058,0.0557
Fam_572611,GUT_GENOME055203_00503,0.04004,0.05476
Fam_99805,GUT_GENOME093666_01595,0.185565,0.807604
Fam_290735,GUT_GENOME010397_02305,0.00365,0.008925
Fam_572283,GUT_GENOME059314_01462,0.0209,0.0513
Fam_540784,GUT_GENOME233945_01304,0.0125111,0.0329111
Fam_566871,GUT_GENOME101636_01337,0,0.0344
Fam_509438,GUT_GENOME097291_02590,0.0882,0.2621
Fam_473665,GUT_GENOME283332_01469,0.011,0.1742
Fam_346933,GUT_GENOME012462_01254,0.0301833,0.0188333
Fam_174120,GUT_GENOME228421_02490,0.127646,0.729199
Fam_68995,GUT_GENOME080542_01517,0.0015,0.04856
Fam_140215,GUT_GENOME139054_00235,0.0555273,0.0786182
Fam_571222,GUT_GENOME252911_01566,0,0.1244
Fam_118401,GUT_GENOME024607_01298,0.008,0.011
Fam_20192,GUT_GENOME218937_01637,0.00935,0.0156
Fam_472192,GUT_GENOME219191_02392,0.008,0.027
Fam_603622,GUT_GENOME253201_01469,0.0351,0.011
Fam_37652,GUT_GENOME103795_02352,0.1048,0.0712
Fam_177171,GUT_GENOME237710_01626,0.0175,0.0333333
Fam_448691,GUT_GENOME150399_00398,0.01446,0.02394
Fam_131501,GUT_GENOME237670_00553,0.0195,0.0611
Fam_408253,GUT_GENOME094671_02711,0.0165,0.0139
Fam_217622,GUT_GENOME244160_00460,0.0144,0.0714
Fam_42635,GUT_GENOME266583_01023,0.26438,0.20369
Fam_459710,GUT_GENOME100285_00651,0.0405,0.144
Fam_592941,GUT_GENOME253883_01180,0.0599,0.236
Fam_346126,GUT_GENOME113516_00994,0,0.0817
Fam_545578,GUT_GENOME242650_00884,0.0149292,0.03555
Fam_534802,GUT_GENOME069281_01356,0.0100333,0.0393667
Fam_356432,GUT_GENOME207262_01189,0.0686,0.0999
Fam_509757,GUT_GENOME068687_01407,0,0.0552
Fam_402320,GUT_GENOME232760_01512,0.132786,0.127369
Fam_442323,GUT_GENOME069104_00016,0.0032,0.0450333
Fam_300660,GUT_GENOME168147_01678,0.01185,0.09575
Fam_131276,GUT_GENOME012427_00882,0.00535778,0.0469333
Fam_356931,GUT_GENOME180619_01553,0.0676,0.0295
Fam_213155,GUT_GENOME249396_00256,0.0826,0.0389
Fam_527961,GUT_GENOME236892_00505,0.0399,0.2108
Fam_283812,GUT_GENOME280070_00708,0.0396543,0.0249371
Fam_372475,GUT_GENOME064740_01974,0.01148,0.20634
Fam_112263,GUT_GENOME237228_00803,0.0105333,0.0237333
Fam_190949,GUT_GENOME098560_03442,0.05104,0.08901
Fam_397113,GUT_GENOME132592_01393,0.0374,0.0131
Fam_589414,GUT_GENOME069223_01361,0.0873,0.0666
Fam_320620,GUT_GENOME078195_01185,0.03004,0.08846
Fam_371430,GUT_GENOME108069_02020,0.0298,0.05115
Fam_527051,GUT_GENOME129694_00573,0.0210333,0.0574
Fam_266916,GUT_GENOME146531_02388,0.1115,0.0532
Fam_342193,GUT_GENOME256056_01660,0,0.0314
Fam_329820,GUT_GENOME107841_00982,0.00617692,0.0695615
Fam_451032,GUT_GENOME182370_02587,0.0701,0.141433
Fam_480207,GUT_GENOME188106_01218,0.0092,0.0592
Fam_207246,GUT_GENOME028238_01832,0.0781115,0.0573989
Fam_403122,GUT_GENOME068871_01608,0.0105,0.0526
Fam_164739,GUT_GENOME087424_00113,0.0292,0.03925
Fam_157951,GUT_GENOME011971_00732,0.0065,0.0119
Fam_555457,GUT_GENOME026073_00304,0.0022,0.0106
Fam_166907,GUT_GENOME206689_00607,0.0064,0.0196
Fam_531089,GUT_GENOME069515_01475,0.167654,0.879975
Fam_85287,GUT_GENOME219788_00294,0.0022,0.0227
Fam_517011,GUT_GENOME280832_00844,0.0312,0.0155
Fam_579151,GUT_GENOME117866_01243,0,0.0986
Fam_145779,GUT_GENOME218146_01151,0.0378,0.0517
Fam_269891,GUT_GENOME222409_01487,0.02375,0.0416
Fam_195711,GUT_GENOME085698_00830,0.001,0.0116
Fam_156308,GUT_GENOME149040_00440,0.0044,0.05633
Fam_498817,GUT_GENOME086411_00858,0.063425,0.06985
Fam_364329,GUT_GENOME202339_01447,0.1913,0.1537
Fam_375375,GUT_GENOME057066_00461,0.179015,0.0320769
Fam_428590,GUT_GENOME261157_01005,0.105914,0.114926
Fam_491907,GUT_GENOME146604_04438,0.0351,0.0302
Fam_64579,GUT_GENOME049934_00656,0.0084,0.063
Fam_293698,GUT_GENOME008145_00816,0.106732,0.140041
Fam_164321,GUT_GENOME238369_01070,0.0084,0.6322
Fam_22573,GUT_GENOME150861_01024,0.0112,0.0237
Fam_492635,GUT_GENOME152869_00080,0.201425,0.193562
Fam_218876,GUT_GENOME143336_01979,0.246733,0.391
Fam_145032,GUT_GENOME074443_01663,0.0747,0.01875
Fam_150014,GUT_GENOME222930_01047,0.042,0.048
Fam_461476,GUT_GENOME069554_01006,0.00436667,0.0350333
Fam_611670,GUT_GENOME218507_01797,0.1161,0.1258
Fam_521934,GUT_GENOME030107_01124,0.0578,0.0277
Fam_90212,GUT_GENOME013521_00108,0,0.0495
Fam_1798,GUT_GENOME000219_00452,0.0145333,0.0478
Fam_296882,GUT_GENOME024253_00209,0.0253,0.2356
Fam_395793,GUT_GENOME222357_00444,0.0198333,0.0660667
Fam_239519,GUT_GENOME095942_02120,0.122067,0.4433
Fam_267225,GUT_GENOME250980_01045,0.00971111,0.133133
Fam_61183,GUT_GENOME015018_01334,0.1198,0.1393
Fam_464359,GUT_GENOME147736_04468,0.0984842,0.0311526
Fam_380577,GUT_GENOME229064_01963,0.05595,0.03335
Fam_535964,GUT_GENOME226793_00259,0.0082,0.0573
Fam_292298,GUT_GENOME008742_00780,0.00961111,0.0351889
Fam_6455,GUT_GENOME010538_01102,0,0.016
Fam_477969,GUT_GENOME253260_01726,0.0244,0.0666
Fam_420756,GUT_GENOME107741_01423,0.00722647,0.0261206
Fam_596956,GUT_GENOME076603_00478,0.0262,0.0481
Fam_177730,GUT_GENOME114506_01559,0.0529,0.0175
Fam_580565,GUT_GENOME224503_01664,0.005,0.02
Fam_355536,GUT_GENOME157213_01169,0.178104,0.11353
Fam_237775,GUT_GENOME081295_00131,0.0383,0.0784
Fam_538052,GUT_GENOME212047_01170,0.0149,0.0215
Fam_21969,GUT_GENOME235602_01372,0.00947,0.03353
Fam_247775,GUT_GENOME185192_00907,0.0094,0.0153667
Fam_173943,GUT_GENOME173893_01164,0.0142,0.011
Fam_378181,GUT_GENOME024252_01035,0.00600769,0.0194962
Fam_608416,GUT_GENOME148900_01373,0.1854,0.232875
Fam_90791,GUT_GENOME011889_02539,0.00817654,0.0303321
Fam_379015,GUT_GENOME160324_01854,0.0133828,0.0292624
Fam_324493,GUT_GENOME037578_00724,0.01566,0.06672
Fam_112372,GUT_GENOME229372_01396,0.280967,0.26425
Fam_492995,GUT_GENOME171416_03872,0.0209333,0.194833
Fam_337399,GUT_GENOME116650_00240,0.0855,0.5513
Fam_62420,GUT_GENOME060306_02644,0.0421,0.0202667
Fam_457112,GUT_GENOME070940_00523,0.006,0.01975
Fam_89600,GUT_GENOME226314_00864,0.10942,0.07082
Fam_476260,GUT_GENOME102277_00188,0.02075,0.0284
Fam_410604,GUT_GENOME246341_01920,0,0.0426
Fam_39619,GUT_GENOME238950_01164,0.0253889,0.0125045
Fam_509942,GUT_GENOME101405_00222,0.0074,0.0405
Fam_598429,GUT_GENOME222417_00236,0.0035,0.0139
Fam_125107,GUT_GENOME001346_00549,0.0233,0.0414
Fam_603371,GUT_GENOME070176_00275,0.0675,0.0549
Fam_248652,GUT_GENOME081813_01024,0.0400875,0.0508417
Fam_197825,GUT_GENOME017689_01696,0.00534808,0.03365
Fam_211221,GUT_GENOME110357_01070,0.0059,0.0109
Fam_279847,GUT_GENOME097670_01464,0.0862,0.1458
Fam_226252,GUT_GENOME130957_00041,0,0.0554
Fam_575404,GUT_GENOME227053_00566,0.0067,0.0128
Fam_393629,GUT_GENOME238348_01494,0,0.0768
Fam_250713,GUT_GENOME049866_01095,0.0287185,0.0509444
Fam_218810,GUT_GENOME100433_02185,0.0027,0.01705
Fam_324568,GUT_GENOME159597_00350,0.2667,0.3278
Fam_321968,GUT_GENOME129097_00577,0,0.0762
Fam_372585,GUT_GENOME031250_00795,0.01028,0.04186
Fam_278505,GUT_GENOME102533_01032,0.0187,0.0941333
Fam_325065,GUT_GENOME036682_00994,0.0172805,0.0541636
Fam_579045,GUT_GENOME014844_00182,0.02078,0.30382
Fam_310940,GUT_GENOME259921_00987,0.00273333,0.0223
Fam_239591,GUT_GENOME010155_01060,0.031575,0.01205
Fam_572362,GUT_GENOME082105_02315,0.0302,0.1269
Fam_215966,GUT_GENOME157195_01753,0.00484167,0.0420917
Fam_248954,GUT_GENOME024507_00599,0.05535,0.08125
Fam_12317,GUT_GENOME205024_01622,0.0362482,0.102281
Fam_185749,GUT_GENOME236831_00577,0.184267,0.207433
Fam_318745,GUT_GENOME117834_01099,0.0632333,0.1165
Fam_96504,GUT_GENOME012204_00610,0.02345,0.11645
Fam_151212,GUT_GENOME100570_00923,0.093,0.121
Fam_498641,GUT_GENOME213711_01150,0.0552895,0.147506
Fam_530287,GUT_GENOME239363_01672,0.00538333,0.0460667
Fam_353007,GUT_GENOME277137_00710,0.0218,0.0392
Fam_290704,GUT_GENOME195557_01354,0.0651667,0.0529333
Fam_482998,GUT_GENOME239571_01020,0.0684,0.0838
Fam_553003,GUT_GENOME213013_02026,0.0343,0.04924
Fam_510969,GUT_GENOME013241_01014,0.0198,0.0362
Fam_505541,GUT_GENOME207509_03057,0.0454,0.0646
Fam_186872,GUT_GENOME277591_01625,0.0022,0.0299
Fam_472363,GUT_GENOME022226_00466,0.0121338,0.0723262
Fam_257387,GUT_GENOME256636_00903,0.09945,0.09985
Fam_281745,GUT_GENOME045306_02098,0.0148333,0.0757333
Fam_394137,GUT_GENOME179059_00936,0.0116,0.0696
Fam_429943,GUT_GENOME020682_00300,0.0266,0.2804
Fam_327706,GUT_GENOME243367_00166,0.0378,0.3101
Fam_436219,GUT_GENOME061240_01942,0.154325,0.1147
Fam_517973,GUT_GENOME019906_00141,0.0045,0.0297
Fam_211994,GUT_GENOME230701_00481,0.0482076,0.0651744
Fam_505970,GUT_GENOME115417_01587,0.00725652,0.0256783
Fam_496291,GUT_GENOME087548_00310,0.0389,0.0475
Fam_59474,GUT_GENOME253126_00052,0.00283333,0.0241667
Fam_500402,GUT_GENOME241249_01472,0.0104333,0.0305333
Fam_536639,GUT_GENOME271612_00733,0.0322,0.0796
Fam_80407,GUT_GENOME068823_01227,0.00868889,0.11776
Fam_115015,GUT_GENOME019071_00866,0.0162667,0.0464333
Fam_77036,GUT_GENOME099119_02795,0.0204,0.1207
Fam_546608,GUT_GENOME216532_01635,0.13615,0.1773
Fam_54792,GUT_GENOME032035_02012,0.0582338,0.0204235
Fam_16695,GUT_GENOME170543_00025,0.00245,0.07555
Fam_627338,GUT_GENOME011632_01485,0.0377,0.0259
Fam_184361,GUT_GENOME157205_00511,0.006675,0.07385
Fam_216405,GUT_GENOME220201_00285,0.0188,0.0393
Fam_367800,GUT_GENOME047417_01644,0.0386333,0.0509
Fam_455326,GUT_GENOME095744_01191,0.3959,0.0991
Fam_182942,GUT_GENOME024003_00321,0.0717588,0.159202
Fam_197505,GUT_GENOME255253_01290,0.0253,0.0768
Fam_211704,GUT_GENOME261202_01233,0.010925,0.1002
Fam_350078,GUT_GENOME170582_01418,0.0519429,0.182743
Fam_587206,GUT_GENOME071666_01301,0.0448769,0.164731
Fam_238375,GUT_GENOME225772_01942,0.0123,0.2132
Fam_154694,GUT_GENOME233072_00079,0.1888,0.0953167
Fam_276574,GUT_GENOME079290_00571,0.0524,0.0247
Fam_99359,GUT_GENOME066292_00260,0.0204259,0.00900235
Fam_326186,GUT_GENOME275281_01518,0.0047,0.03485
Fam_324520,GUT_GENOME176417_01942,0.00905,0.0314
Fam_9083,GUT_GENOME012576_02431,0.0128,0.0557
Fam_179890,GUT_GENOME257457_03197,0.0176,0.0516
Fam_269421,GUT_GENOME038781_02435,0.0661444,0.1504
Fam_322424,GUT_GENOME279051_02221,0.042075,0.069275
Fam_176471,GUT_GENOME124296_00842,0.0145836,0.0310791
Fam_183408,GUT_GENOME214607_00798,0.0039,0.0685
Fam_592952,GUT_GENOME260779_00451,0.0295,0.0314
Fam_63780,GUT_GENOME122632_00068,0.1027,0.0662
Fam_451973,GUT_GENOME237435_02220,0.00576667,0.0137667
Fam_357523,GUT_GENOME252767_01775,0.0086,0.0425
Fam_332957,GUT_GENOME260419_00002,0.1167,0.3378
Fam_123322,GUT_GENOME126610_00493,0.00826667,0.0386333
Fam_293485,GUT_GENOME122231_01290,0.0065,0.0621
Fam_427931,GUT_GENOME077869_00868,0.04718,0.10002
Fam_70699,GUT_GENOME052527_01062,0.1313,0.0814
Fam_33536,GUT_GENOME250995_01520,0.0328,0.0241
Fam_322290,GUT_GENOME048376_00345,0.0251333,0.161033
Fam_249481,GUT_GENOME115188_00583,0.016,0.0363
Fam_243247,GUT_GENOME281138_00750,0.01395,0.0202
Fam_154626,GUT_GENOME250461_02353,0.104583,0.0648667
Fam_287028,GUT_GENOME136344_00483,0.168108,0.132375
Fam_612287,GUT_GENOME018923_01092,0.0634984,0.501739
Fam_605165,GUT_GENOME010620_02776,0.015081,0.0357307
Fam_268337,GUT_GENOME152722_01759,0.023,0.0135
Fam_360526,GUT_GENOME057634_00856,0.01855,0.0401
Fam_286384,GUT_GENOME169937_01607,0.0324205,0.144685
Fam_242747,GUT_GENOME016970_01667,0.0130971,0.0736971
Fam_589831,GUT_GENOME136487_01274,0.06345,0.08055
Fam_242025,GUT_GENOME085046_01414,0.0077,0.0107
Fam_159201,GUT_GENOME143405_01219,0,0.0865
Fam_76416,GUT_GENOME019134_00697,0.021,0.0852
Fam_391913,GUT_GENOME196728_00508,0.047,0.0566
Fam_239356,GUT_GENOME103598_03667,0.0108,0.0701
Fam_552530,GUT_GENOME108424_01415,0.0339154,0.0495
Fam_110074,GUT_GENOME089297_00504,0.0593667,0.247467
Fam_42853,GUT_GENOME246364_00157,0.0067,0.1862
Fam_442950,GUT_GENOME014097_01110,0.0108732,0.087578
Fam_292415,GUT_GENOME073917_00059,0,0.0603667
Fam_560289,GUT_GENOME069101_01071,0.00458205,0.0428231
Fam_586065,GUT_GENOME114921_00560,0.10236,0.17442
Fam_563557,GUT_GENOME135804_00047,0.0285923,0.0706128
Fam_323999,GUT_GENOME113910_00127,0.05559,0.55243
Fam_473262,GUT_GENOME092587_01358,0.0263,0.4439
Fam_118285,GUT_GENOME049388_00525,0,0.076475
Fam_23776,GUT_GENOME085146_01104,0.0194389,0.0649167
Fam_190858,GUT_GENOME007922_00829,0.0025,0.0323
Fam_226435,GUT_GENOME238977_01947,0.0064,0.0446667
Fam_459914,GUT_GENOME057820_00906,0.0026,0.0138
Fam_235115,GUT_GENOME201180_00914,0,0.1068
Fam_502315,GUT_GENOME162851_00670,0.0112,0.0087
Fam_192190,GUT_GENOME204355_00809,0.0236,0.0316
Fam_259210,GUT_GENOME232462_00251,0.0061,0.0138
Fam_176094,GUT_GENOME189261_02321,0.05294,0.07768
Fam_569022,GUT_GENOME071666_01798,0.0324,0.021
Fam_11128,GUT_GENOME085108_01932,0,0.1425
Fam_147297,GUT_GENOME219912_00857,0.0118,0.017225
Fam_483860,GUT_GENOME145121_04916,0.01724,0.09
Fam_461688,GUT_GENOME233859_01188,0.0560692,0.132331
Fam_261910,GUT_GENOME027353_01389,0.0067,0.0152
Fam_328243,GUT_GENOME092215_01452,0.0901704,0.470419
Fam_464129,GUT_GENOME000017_02150,0.0227,0.1674
Fam_38254,GUT_GENOME266499_00166,0.077,0.6087
Fam_380533,GUT_GENOME042498_00688,0.00684286,0.0205304
Fam_219451,GUT_GENOME022818_00199,0.0114,0.036
Fam_269857,GUT_GENOME268484_01795,0.0075,0.1091
Fam_337350,GUT_GENOME070935_00833,0.02924,0.01876
Fam_287084,GUT_GENOME117423_01180,0.0898,0.0368
Fam_332213,GUT_GENOME017712_01005,0.1979,0.2655
Fam_315096,GUT_GENOME052926_01333,0.0440667,0.0298
Fam_627596,GUT_GENOME163076_01728,0.0536,0.0324
Fam_148936,GUT_GENOME095141_00472,0.0086,0.1421
Fam_173147,GUT_GENOME010610_03944,0.1118,0.172243
Fam_516527,GUT_GENOME023331_01735,0.0289378,0.053122
Fam_52077,GUT_GENOME127643_00015,0.0143667,0.0314333
Fam_12929,GUT_GENOME285866_01251,0.02265,0.02555
Fam_600768,GUT_GENOME110796_01262,0.1902,0.1675
Fam_448191,GUT_GENOME041986_01080,0.0061,0.031
Fam_386169,GUT_GENOME259815_01201,0.0391,0.0704
Fam_157991,GUT_GENOME109670_00476,0.00851783,0.0573899
Fam_98501,GUT_GENOME255321_00030,0.0606,0.092
Fam_480202,GUT_GENOME108143_01205,0.023925,0.0659194
Fam_177640,GUT_GENOME286430_01176,0.0923,0.0388
Fam_487455,GUT_GENOME063005_00375,0.0137,0.059
Fam_504295,GUT_GENOME017994_01721,0.01366,0.02316
Fam_40607,GUT_GENOME053338_00647,0.00763333,0.0285667
Fam_28921,GUT_GENOME018663_00149,0.0094,0.0961
Fam_558631,GUT_GENOME170661_00082,0.0261,0.0666
Fam_97782,GUT_GENOME157225_00984,0.0249,0.0113
Fam_383991,GUT_GENOME277171_00928,0.003025,0.36005
Fam_383144,GUT_GENOME226394_01266,0.0225,0.0312
Fam_296434,GUT_GENOME069034_00450,0.0192,0.0145
Fam_174216,GUT_GENOME111824_00765,0.158,0.079
Fam_570966,GUT_GENOME220429_00872,0.00179189,0.0194027
Fam_334853,GUT_GENOME156205_03879,0.023,0.3955
